job_title,experience,salary,location,job_description,tech_stack
DevOps Engineer,3-7 Yrs ,Not disclosed ,,"The CPSG team will design, develop, and deploy transformational experiences leveraging...","['Unix', 'Aix', 'VMware', 'Automation', 'Linux', 'Networking', 'Windows', 'Oracle']"
DevOps Engineer,1-3 Yrs ,Not disclosed ,,Experience Build and maintain highly available systemsExperience in optimisation of dat...,"['Network administration', 'Linux', 'Networking', 'Configuration management', 'MySQL', 'Billing', 'DNS', 'MongoDB']"
DevOps Engineer,2-7 Yrs ,Not disclosed ,,Collecting and reviewing customers feedback to enhance user experience,"['Linux', 'Chef', 'devops', 'Consultancy', 'Python', 'Scripting']"
DevOps Engineer,5-10 Yrs ,Not disclosed ,,Job Responsibilities Ability to use a wide variety of open source technologies a...,"['Maven', 'Automation', 'Configuration management', 'MySQL', 'PHP', 'Perl', 'Open source', 'Ruby']"
DevOps Engineer,1-3 Yrs ,Not disclosed ,,Experience working on Linux operating system. Hands-on experience on CI / CD tools like...,"['GIT', 'NoSQL', 'PDF', 'Linux', 'cassandra', 'MySQL', 'Business solutions', 'Monitoring']"
Devops Engg,4-6 Yrs ,Not disclosed ,,"DevOps role dealing with automation of processes, software delivery and CI/C...","['Maven', 'Automation', 'orchestration', 'Linux', 'devops', 'Deployment', 'Agile methodology', 'Unit testing']"
Azure Devops Engineer,3-8 Yrs ,Not disclosed ,,Recommend a migration and consolidation strategy for DevOps tools Design and impl...,"['Work management', 'devops', 'Agile', 'Management', 'Microsoft Azure', 'Azure Devops']"
DevOps Engineer,2-7 Yrs ,Not disclosed ,,"Must to have : DevOps, Azure DevOps, CI/CD, Helm, Terraform, Docker, Kubernetes ,...","['devops', 'Chef', 'Shell scripting', 'Monitoring', 'Scripting']"
Devops Engineer,4-8 Yrs ,Not disclosed ,,"Good Experience in virtualization and container coordination: Docker, Kubernetes or sim...","['Wireless', 'Computer science', 'HVAC', 'Automation', 'Version control', 'Control system', 'Configuration management', 'Windows']"
DevOps Engineer - PowerShell,3-8 Yrs ,Not disclosed ,,"Good Windows PowerShell scripting experience . - Writing, testing, debugging, and maint...","['Administration', 'Automation', 'Version control', 'Infrastructure management', 'Powershell', 'Debugging', 'Windows', 'Troubleshooting']"
DevOps Engineer Docker Kubernetes,2-5 Yrs ,Not disclosed ,,DevOps Engineer Docker Kubernetes Software Engineer : Ensure DevOps systems build are r...,"['Automation', 'devops', 'Cloud', 'Deployment', 'docker', 'kubernetes', 'docker container']"
devops engineer,2-7 Yrs ,Not disclosed ,,Collecting and reviewing customers feedback to enhance user experience,"['devops', 'professional']"
Azure Devops Engineer,3-8 Yrs ,Not disclosed ,,"Monitor, maintain and support software product teamsImplement, maintain and support CI...","['devops', 'professional', 'Microsoft Azure', 'Azure Devops']"
Devops Engineer,2-4 Yrs ,Not disclosed ,,Collecting and reviewing customers feedback to enhance user experience,"['devops', 'professional']"
Devops Engineer,0-4 Yrs ,Not disclosed ,,Collecting and reviewing customers feedback to enhance user experience,"['devops', 'professional']"
DevOps Engineer,2-7 Yrs ,Not disclosed ,,Collecting and reviewing customers feedback to enhance user experience,"['devops', 'professional']"
Devops engineer,2-7 Yrs ,Not disclosed ,,Collecting and reviewing customers feedback to enhance user experience,"['Maven', 'devops', 'jenkins', 'AWS', 'professional']"
Devops Engineer,2-7 Yrs ,Not disclosed ,,Collecting and reviewing customers feedback to enhance user experience,"['devops', 'jenkins', 'AWS', 'professional']"
Devops Engineer,2-7 Yrs ,Not disclosed ,,Collecting and reviewing customers feedback to enhance user experience,"['devops', 'professional']"
Devops Engineer,2-6 Yrs ,Not disclosed ,,"The DevOps team works closely with game developers, front-end and back-end server devel...","['Unix', 'Assurance', 'Front end', 'Linux', 'Networking', 'Coding', 'Perl', 'Ruby']"
Devops Engg,5-6 Yrs ,Not disclosed ,,Highly desirable . Conversant in CICD toolset and preferred methods . Supports the buil...,"['Software testing', 'Capacity management', 'Assurance', 'Configuration management', 'Problem management', 'test driven development', 'Asset management', 'Business continuity']"
DevOps Engineer,4-9 Yrs ,Not disclosed ,,"As a DevOps Engineer, you will be responsible to design, deploy and maintain our Clo...","['Automation', 'MS SQL', 'Front end', 'Architecture', 'Enterprise applications', 'Analytical', 'Cloud', 'Javascript']"
DevOps Engineer,2-6 Yrs ,Not disclosed ,,Experience architecting and managing large Kubernetes clusters Experience with D...,"['Automation', 'Networking', 'GCP', 'MySQL', 'Troubleshooting', 'System monitoring', 'Monitoring', 'Firewall']"
DevOps Engineer,3-7 Yrs ,Not disclosed ,,Demonstrated expertise building and managing highly scaled production infrastructure in...,"['Automation', 'GCP', 'Javascript', 'Infrastructure', 'PHP', 'openstack', 'Ruby', 'AWS']"
DevOps Engineer,3-7 Yrs ,Not disclosed ,,"Skill - DevOps Engineer Job Description :- Ansible, Chef, Linux, Kubernetes...","['Linux', 'DevOps Engineer', 'devops', 'Python', 'Scripting']"
Azure Devops Engineer,10-15 Yrs ,Not disclosed ,,Must Have Skills Set: . Very good communication skillsGood experience in - Building CI ...,"['IT services', 'Service delivery', 'Automation', 'devops', 'Cloud', 'Active directory', 'Agile', 'Customer experience']"
Azure Devops Engineer,7-12 Yrs ,Not disclosed ,,Must Have Skills Set: . Very good communication skillsGood experience in - Building CI ...,"['IT services', 'Service delivery', 'Automation', 'devops', 'Cloud', 'Active directory', 'Agile', 'Customer experience']"
Azure DevOps Engineer,1-4 Yrs ,Not disclosed ,,Proficient in communicating to both technical and management levels and present ideas i...,"['SAN', 'IIS', 'Linux', 'Networking', 'devops', 'Configuration management', 'Workflow', 'Windows']"
DevOps Engineer,2-6 Yrs ,Not disclosed ,,Good to have experience with Terraform scriptsWorking on ways to automate and improve d...,"['RCA', 'Automation', 'GIT', 'Powershell', 'Subversion', 'PAAS', 'devops', 'Troubleshooting']"
Devops Engineer,2-4 Yrs ,Not disclosed ,,Collecting and reviewing customers feedback to enhance user experience,"['Manager Quality Assurance', 'devops', 'Conceptualization', 'Assurance', 'Management', 'Quality assurance', 'Quality', 'Quality management']"
Devops Engineer,5-10 Yrs ,20-25 Lacs PA ,,Proficient with git and git workflows Role & responsibilities . 5+ years of overall exp...,"['Devops', 'Ci Cd Pipeline', 'Aws Devops', 'Terraform', 'Iac', 'Ci/Cd', 'AWS', 'Pipeline']"
Devops Engineer 5+ years @onsite opportunity : Immediate joiners,5-8 Yrs ,6-15 Lacs PA ,,Experience with any scripting or programming languages. Should have AWS Certifications....,"['Aws Devops', 'Terraform', 'Scripting Languages', 'Cicd Pipeline', 'Devops', 'CI/Cd', 'AWS', 'Scripting']"
MSys Hiring SRE DevOps Engineer,4-9 Yrs ,Not disclosed ,,NP - imm to 15 days. Must have 3+ years of prior experience supporting enterprise grade...,"['Jenkins', 'Linux', 'Shell Scripting', 'K8s', 'AWS', 'Sre', 'Hiring', 'Scripting']"
EY is hiring For Devops Software Engineer,5-10 Yrs ,Not disclosed ,,"Preferred Location: . * Only Immediate Joiners * you must be proficient in coding, mini...","['Groovy', 'Kubernetes', 'Aws Devops', 'Terraform', 'Ansible', 'jenkins', 'Cicd Pipeline', 'Devops']"
DevOps Engineer - Mumbai Location,3-6 Yrs ,Not disclosed ,,"Role: DevOps EngineerRelevant Experience : 3 - 6 yearsLocation: Goregaon (West) , Mumba...","['Aws Cloud', 'Scripting Languages', 'Ci/Cd', 'Devops', 'Cloud Technologies', 'Bash Scripting', 'Azure Cloud', 'GCP']"
Hiring : Senior Devops Engineer (AWS) : Ahmedabad,5-10 Yrs ,Not disclosed ,,Must : AWS EKS (Preferred) or Strong experience with Kubernetes Must: Linux Administrat...,"['Aws Cloudformation', 'Aws Cloud', 'Terraform', 'Jenkins', 'CICD', 'Cloud', 'Cd', 'AWS']"
Senior Devops Engineer (AWS),6-11 Yrs ,15-25 Lacs PA ,,The following technologies and skills are required for this role: . Proficient with Mic...,"['aws', 'Aws Devops', 'Terraform', 'Cicd Pipeline', 'Ci/Cd', 'Devops', 'Kubernates', 'azure']"
Senior Devops Engineer _ Work From Office,6-8 Yrs ,Not disclosed ,,"Proficient with AWS services like compute & network, storage & CDN, deployment and mana...","['Devops Tools', 'Bash Scripting', 'Continuous Delivery', 'ELK stack', 'Prometheus', 'Iac', 'Cloud Infrastructure', 'Grafana']"
DevOps Engineer,3-5 Yrs ,Not disclosed ,,3-5+ years of experience in DevOps engineering Hands on experience in Shell Scripts...,"['Analytical skills', 'Cloud computing', 'GIT', 'Linux', 'GCP', 'Agile', 'Vulnerability', 'microsoft']"
Devops Engineer,4-7 Yrs ,Not disclosed ,,This position implies the following responsibilities and tasks/activities:• Responsibi...,"['Jenkins', 'python scripting', 'Unit Testing', 'Azure Devops', 'Python', 'Microsoft Azure', 'Scripting', 'Software testing']"
DevOps & WebLogic Engineer,9-13 Yrs ,Not disclosed ,,Linux with RHEL certification Good in Shell ScriptingExperience on WebLogic server & Co...,"['Aws Devops', 'Linux', 'Shell Scripting', 'devops', 'Weblogic', 'Scripting', 'AWS']"
Lead DevOps Engineer,5-10 Yrs ,Not disclosed ,,"Experience with AWS services (EC2, S3, DynamoDB, EMR)Wide experience of building infras...","['Devops', 'S3', 'Docker', 'EC2', 'Kubernates', 'Amazon Ec2', 'S']"
"Sr, HPC Cloud Engineer / Infrastructure & DevOps",5-10 Yrs ,Not disclosed ,,"The ideal candidate should be strong in getting things done, communicate well, have a g...","['Service delivery', 'Redhat', 'Cloud computing', 'ASIC', 'Automation', 'Architecture', 'cloud architect', 'Operations']"
DevOps Application Developer,4-6 Yrs ,Not disclosed ,,Work Experience : 4-6 years Professional Attributes : A:Good communication skillsB:anal...,"['Azure', 'GCP', 'AWS', 'artifactory', 'Octopus Deploy', 'automation testing', 'Performance Centre', 'GitHub Enterprise']"
AWS DevOps Engineer,2-4 Yrs ,Not disclosed ,,"2 years of experience in provisioning, operations, and management of AWS environmentsEx...","['AWS', 'DevOps', 'Cloud', 'CI/CD', 'Cd', 'Cd', 'Continuous Integration', 'AWS Devops']"
AWS DevOps Engineer,7-12 Yrs ,Not disclosed ,,Responsibilities:Establish a robust infrastructure framework and streamline development...,"['DevOps', 'AWS', 'Nginx', 'Docker', 'Terraform', 'ECS', 'CloudWatch', 'PostgreSQL']"
AWS DevOps Engineer,3-6 Yrs ,Not disclosed ,,Engineering / Technology Graduate / PostGraduate from Computer Science or Information T...,"['Maven', 'Automation', 'Linux', 'Coding', 'Configuration management', 'MySQL', 'Windows', 'Information technology']"
Devops Engineer,4-7 Yrs ,10-14 Lacs PA ,,NA,"['Aws Devops', 'Devops Tools', 'Devops', 'AWS', 'Tools']"
Senior Devops Engineer,3-7 Yrs ,Not disclosed ,,"Bachelor sdegree in computer science, Information Technology, or a related field Releva...","['devops', 'Software development life cycle', 'Siemens', 'Troubleshooting', 'Operations', 'Information technology', 'Monitoring', 'Python']"
Devops Engineer,5-10 Yrs ,Not disclosed ,,Qualifications: . Bachelors degree or equivalent in information systems or related fiel...,"['Automation', 'Linux', 'Networking', 'devops', 'Agile', 'Troubleshooting', 'Ruby', 'Technical support']"
Lead DevOps Engineer,8-12 Yrs ,Not disclosed ,,"Version controlsystem experience (e.g., Git) . Enhancedknowledge about software build e...","['Automation', 'Linux', 'devops', 'Configuration management', 'Consulting', 'Agile', 'Windows', 'Open source']"
Devops Engineer,4-7 Yrs ,Not disclosed ,,Required Skills: • Experience of managing Jenkins based DevOps build pipelines on Linu...,"['Devops', 'Python', 'Jenkins']"
Devops Engineer,5-10 Yrs ,Not disclosed ,,Qualifications: . Bachelors degree or equivalent in information systems or related fiel...,"['Automation', 'Linux', 'Networking', 'devops', 'Agile', 'Troubleshooting', 'Ruby', 'Technical support']"
Senior Cloud and DevOps Engineer,5-8 Yrs ,Not disclosed ,,Knowledge of the full stack tools used to deploy and manage web applications CI / CD wi...,"['Capacity management', 'Automation', 'GIT', 'Networking', 'PAAS', 'Cloud', 'Agile', 'Distribution system']"
DevOps Engineer,4-8 Yrs ,Not disclosed ,,About The PositionWe are looking for a DevOps Engineer to help us build functional syst...,"['DevOps', 'Jenkins', 'GIT', 'Docker', 'Agile', 'CI/CD', 'Groovy', 'Python']"
DevOps Lead Engineer/Architect,11-15 Yrs ,Not disclosed ,,Participate in the agile ceremonies and interface with the agile team(s) and other prog...,"['DevOps', 'python', 'java', 'product management', 'maven', 'bash', 'CI/CD pipeline', 'Ruby']"
DevOps Engineer,7-12 Yrs ,Not disclosed ,,As a Senior IT Operations Analyst should be responsible for crafting and developing sol...,"['MS SQL', 'IIS', 'Version control', 'Configuration management', 'Active directory', 'Windows', 'Visual Studio', 'Troubleshooting']"
Aws Devops Engineer,6-10 Yrs ,Not disclosed ,,Proficiency in working with provider APIs and modules. . AWS Services: Expertise in mul...,"['Aws Devops', 'Terraform', 'Kubernates', 'scripting', 'Ansible', 'AWS', 'Devops']"
Aws Devops Engineer,8-13 Yrs ,Not disclosed ,,"Cloud/DevOps Engineer with strong skills in AWS, Terraform, Docker, and GitLab. The id...","['Terraform', 'AWS', 'Python', 'AWS Devops', 'Devops']"
Aws Devops Engineer,6-10 Yrs ,Not disclosed ,,"Specify required role expertise, previous job experience, or relevant certifications","['Devops', 'Terraform', 'Cicd Pipeline', 'AWS Devops', 'Pipeline', 'CI/Cd', 'AWS']"
Devops Engineer,5-8 Yrs ,Not disclosed ,,Monitoring and measuring customer experience and KPIs Setting up tools and required inf...,"['Terraform', 'Ansible', 'MySQL', 'MongoDB', 'Jenkins', 'Aws Cloudformation', 'Linux', 'Shell Scripting']"
Devops Engineer,5-10 Yrs ,Not disclosed ,,Experience:- 5+ Years .,"['Jenkins', 'Rancher', 'Aws Devops', 'AWS', 'Devops']"
Sr. Devops Engineer,3-6 Yrs ,Not disclosed ,,Position: Sr. Devops EngineerKey Job Responsibilities:Architect and deploy secure and ...,"['Devops Tools', 'Ubuntu', 'Aws Cloud', 'Linux', 'GCP', 'Cicd Pipeline', 'RHEL', 'AWS']"
Senior DevOps Engineer - Terraform / Kubernetes,5-7 Yrs ,Not disclosed ,,Experience in setting up high availability and disaster recovery for cloud infrastructu...,"['DevOps', 'AWS Lambda', 'Terraform', 'cloud service', 'CI/CD', 'cloud infrastructure', 'AWS', 'Kubernetes']"
Senior DevOps Engineer,5-10 Yrs ,Not disclosed ,,Sitecore Experience Platform and be a strong contributing member to our Digital solutio...,"['Devops', 'Jenkins', 'Continuous Delivery', 'Continuous Integration', 'Devops Tools', 'Ansible', 'Ci/Cd', 'Cd']"
DevOps Engineer,5-10 Yrs ,Not disclosed ,,"Experience in setting up and maintaining CI / CD pipelines using tools like Jenkins, Tr...","['cd', 'kubernetes', 'continuous integration', 'cloud security', 'software development', 'software testing', 'microsoft azure', 'ci/cd']"
DevOps Engineer,4-9 Yrs ,Not disclosed ,,"Role DevOps (Build, CM, Terraform, Chef, Puppet) Engineer Primary Skill At least 4+ yea...","['kubernetes', 'continuous integration', 'cd', 'cloud security', 'software development', 'software testing', 'microsoft azure', 'ci/cd']"
Devops Engineer,5-9 Yrs ,Not disclosed ,,Key responsibilities include:Automation: Develop and implement automation scripts and ...,"['Terraform', 'Azure Devops', 'Synapse', 'Microsoft Azure', 'Devops']"
DevOps Engineer - .Net/MySQL/Apache Server,3-5 Yrs ,Not disclosed ,,Experience - 3-5 years.,"['DevOps', 'PostgreSQL', 'MySQL', 'Apache Server', 'CICD', '.Net', 'Struts', 'MSSQL']"
DevOps Engineer (Remote Work),2-3 Yrs ,7-15 Lacs PA ,,We are currently seeking an experienced DevOps Engineer to join our dynamic team. The i...,"['Docker', 'Terraform', 'Ci/Cd', 'AWS', 'Kubernetes', 'Linux', 'Bash Scripting', 'Bash']"
