profile,tech_stack,tobeclusteredcolumn
JAVA,"[spring boot, Hibernate, Core Java, Spring mvc, Production support, Java J2Ee Developer, Debugging, Consultancy]","JAVA [spring boot, Hibernate, Core Java, Spring mvc, Production support, Java J2Ee Developer, Debugging, Consultancy]"
JAVA,"[spring, Java, web services, structs, j2ee, html, hibernate, web technologies]","JAVA [spring, Java, web services, structs, j2ee, html, hibernate, web technologies]"
JAVA,"[Java, Hibernate, J2Ee, Spring, top, development]","JAVA [Java, Hibernate, J2Ee, Spring, top, development]"
JAVA,"[Hibernate, Web services, Software development, UML, Analytical, Debugging, Conceptualization, J2Ee]","JAVA [Hibernate, Web services, Software development, UML, Analytical, Debugging, Conceptualization, J2Ee]"
JAVA,"[Architecture, Networking, Java J2Ee Developer, Manager Technology, Deployment, Business solutions, AWS, microservices]","JAVA [Architecture, Networking, Java J2Ee Developer, Manager Technology, Deployment, Business solutions, AWS, microservices]"
JAVA,"[spring boot, Hibernate, MySQL, Agile, Manager Technology, JPA, J2Ee, Business solutions]","JAVA [spring boot, Hibernate, MySQL, Agile, Manager Technology, JPA, J2Ee, Business solutions]"
JAVA,"[Analytical skills, spark, Java J2Ee Developer, Programming, Data processing, Troubleshooting, Development, Process]","JAVA [Analytical skills, spark, Java J2Ee Developer, Programming, Data processing, Troubleshooting, Development, Process]"
JAVA,"[Unix, Core Java, Tomcat, jQuery, Linux, Weblogic, J2Ee, HTML]","JAVA [Unix, Core Java, Tomcat, jQuery, Linux, Weblogic, J2Ee, HTML]"
JAVA,"[Hibernate, spring security, Spring framework, Java J2Ee Developer, Database, Performance optimization, PLSQL, SQL]","JAVA [Hibernate, spring security, Spring framework, Java J2Ee Developer, Database, Performance optimization, PLSQL, SQL]"
JAVA,"[Computer science, Core Java, Web services, Multithreading, Front end, MySQL, Agile, J2Ee]","JAVA [Computer science, Core Java, Web services, Multithreading, Front end, MySQL, Agile, J2Ee]"
JAVA,"[Hibernate, Core Java, Web services, J2Ee, Spring, SQL, development, java development]","JAVA [Hibernate, Core Java, Web services, J2Ee, Spring, SQL, development, java development]"
JAVA,"[Hibernate, Web technologies, Spring framework, Staffing, J2Ee, Troubleshooting, Spring, Testing]","JAVA [Hibernate, Web technologies, Spring framework, Staffing, J2Ee, Troubleshooting, Spring, Testing]"
JAVA,"[Telecom, activemq, Automation, Version control, TDD, Debugging, J2Ee, Unit testing]","JAVA [Telecom, activemq, Automation, Version control, TDD, Debugging, J2Ee, Unit testing]"
JAVA,"[Core Java, Staffing, Database, Javascript, JDBC, Struts, J2Ee, Development]","JAVA [Core Java, Staffing, Database, Javascript, JDBC, Struts, J2Ee, Development]"
JAVA,"[Maven, spring boot, GIT, NoSQL, Linux, Spring framework, Staffing, Agile methodology]","JAVA [Maven, spring boot, GIT, NoSQL, Linux, Spring framework, Staffing, Agile methodology]"
JAVA,"[Maven, spring boot, GIT, NoSQL, cassandra, Javascript, JPA, J2Ee]","JAVA [Maven, spring boot, GIT, NoSQL, cassandra, Javascript, JPA, J2Ee]"
JAVA,"[Maven, GIT, NoSQL, cassandra, Javascript, JPA, J2Ee, Selenium]","JAVA [Maven, GIT, NoSQL, cassandra, Javascript, JPA, J2Ee, Selenium]"
JAVA,"[Performance tuning, Hibernate, Multithreading, Data structures, J2Ee, iBATIS, SQL, performance]","JAVA [Performance tuning, Hibernate, Multithreading, Data structures, J2Ee, iBATIS, SQL, performance]"
JAVA,"[Team Handling, Hibernate, J2Ee, Lead java, Spring, Spring Mvc, Struts, Spring Boot]","JAVA [Team Handling, Hibernate, J2Ee, Lead java, Spring, Spring Mvc, Struts, Spring Boot]"
JAVA,"[SQL queries, Backend, GIT, Excel, Java J2Ee Developer, MySQL, J2Ee, JIRA]","JAVA [SQL queries, Backend, GIT, Excel, Java J2Ee Developer, MySQL, J2Ee, JIRA]"
JAVA,"[Java, PLSQL Developer, j2ee, PLSQL, plsql development, development]","JAVA [Java, PLSQL Developer, j2ee, PLSQL, plsql development, development]"
JAVA,"[spring boot, Hibernate, Core Java, PDF, Enterprise integration, Spring framework, Agile development, Scrum]","JAVA [spring boot, Hibernate, Core Java, PDF, Enterprise integration, Spring framework, Agile development, Scrum]"
JAVA,"[Multithreading, French, Memory management, Consulting, Manager Technology, J2Ee, JNDI, Outsourcing]","JAVA [Multithreading, French, Memory management, Consulting, Manager Technology, J2Ee, JNDI, Outsourcing]"
JAVA,"[JMS, Hibernate, Multithreading, Information security, Debugging, Agile, HTML, Scrum]","JAVA [JMS, Hibernate, Multithreading, Information security, Debugging, Agile, HTML, Scrum]"
JAVA,"[J2EE, Spring, Java, Spring Boot, Java Fullstack, Microservices, Angular, Bootstrap]","JAVA [J2EE, Spring, Java, Spring Boot, Java Fullstack, Microservices, Angular, Bootstrap]"
JAVA,"[Java, spring boot, maven, j2ee, CI/CD, mongodb, redis, microservices]","JAVA [Java, spring boot, maven, j2ee, CI/CD, mongodb, redis, microservices]"
JAVA,"[Hibernate, JSP Servlets, Spring Boot, Java Spring Boot, J2EE, Sql Plsql, SQL, Java Development]","JAVA [Hibernate, JSP Servlets, Spring Boot, Java Spring Boot, J2EE, Sql Plsql, SQL, Java Development]"
JAVA,"[Native Application Development, Java Programming, Swift Programming, Mobile Application Development, Kotlin, Java, Swift Ui, Ios Development]","JAVA [Native Application Development, Java Programming, Swift Programming, Mobile Application Development, Kotlin, Java, Swift Ui, Ios Development]"
JAVA,"[algorithms, hibernate, sql, spring, react.js, java, git, gcp]","JAVA [algorithms, hibernate, sql, spring, react.js, java, git, gcp]"
JAVA,"[Maven, Cloud computing, Linux, Java Software Engineer, Data structures, J2Ee, Application development, Oracle]","JAVA [Maven, Cloud computing, Linux, Java Software Engineer, Data structures, J2Ee, Application development, Oracle]"
JAVA,"[Claims, Front end, MySQL, Legal, data privacy, Oracle, Open source, SDLC]","JAVA [Claims, Front end, MySQL, Legal, data privacy, Oracle, Open source, SDLC]"
JAVA,"[mvc framework, tomcat, e commerce, developing, hibernate, web applications, apache tomcat, spring]","JAVA [mvc framework, tomcat, e commerce, developing, hibernate, web applications, apache tomcat, spring]"
JAVA,"[mvc framework, tomcat, e commerce, developing, hibernate, web applications, spring, apache]","JAVA [mvc framework, tomcat, e commerce, developing, hibernate, web applications, spring, apache]"
JAVA,"[Hibernate, software, JBoss, tomcat, OOAD, E-commerce, developing, J2Ee]","JAVA [Hibernate, software, JBoss, tomcat, OOAD, E-commerce, developing, J2Ee]"
JAVA,"[Unix, Backend, Linux, Back office, SMS, J2Ee, Financial services, Monitoring]","JAVA [Unix, Backend, Linux, Back office, SMS, J2Ee, Financial services, Monitoring]"
JAVA,"[Maven, Core Java, Hibernate, Spring mvc, JBoss, html5, J2Ee, DBMS]","JAVA [Maven, Core Java, Hibernate, Spring mvc, JBoss, html5, J2Ee, DBMS]"
JAVA,"[Hibernate, ERP, Linux, LAN, PHP, JDBC, J2Ee, microsoft]","JAVA [Hibernate, ERP, Linux, LAN, PHP, JDBC, J2Ee, microsoft]"
JAVA,"[sencha, Building, css, JSP, Java Software Developer, J2Ee, ExtJS, jQuery]","JAVA [sencha, Building, css, JSP, Java Software Developer, J2Ee, ExtJS, jQuery]"
JAVA,"[Hibernate, Spring mvc, JBoss, tomcat, OOAD, E-commerce, developing, J2Ee]","JAVA [Hibernate, Spring mvc, JBoss, tomcat, OOAD, E-commerce, developing, J2Ee]"
JAVA,"[Hibernate, Spring mvc, JBoss, tomcat, OOAD, E-commerce, developing, J2Ee]","JAVA [Hibernate, Spring mvc, JBoss, tomcat, OOAD, E-commerce, developing, J2Ee]"
JAVA,"[Maven, GIT, orchestration, Linux, Java J2Ee Developer, Debugging, Programming, PHP]","JAVA [Maven, GIT, orchestration, Linux, Java J2Ee Developer, Debugging, Programming, PHP]"
JAVA,"[Hibernate, Web technologies, Web services, JBoss, MVC framework, OOAD, Struts, E-commerce]","JAVA [Hibernate, Web technologies, Web services, JBoss, MVC framework, OOAD, Struts, E-commerce]"
JAVA,"[sencha, CSS, jQuery, Web technologies, html5, JSP, J2Ee, angularjs]","JAVA [sencha, CSS, jQuery, Web technologies, html5, JSP, J2Ee, angularjs]"
JAVA,"[Unix, jQuery, Linux, XML, MySQL, PHP, J2Ee, HTML]","JAVA [Unix, jQuery, Linux, XML, MySQL, PHP, J2Ee, HTML]"
JAVA,"[Java, Technical analysis, Programming, Database, Application development, Test cases, digital transformation, SDLC]","JAVA [Java, Technical analysis, Programming, Database, Application development, Test cases, digital transformation, SDLC]"
JAVA,"[Hibernate, HTML, SQL, Javascript, Oracle, Web development, Spring Boot, SQL Server]","JAVA [Hibernate, HTML, SQL, Javascript, Oracle, Web development, Spring Boot, SQL Server]"
JAVA,"[Wireless, Computer science, Electrical engineering, spring security, Java J2Ee Developer, Javascript, Manager Technology, J2Ee]","JAVA [Wireless, Computer science, Electrical engineering, spring security, Java J2Ee Developer, Javascript, Manager Technology, J2Ee]"
JAVA,"[Performance tuning, Maven, Hibernate, Java J2Ee Developer, MySQL, Integration testing, splunk, JPA]","JAVA [Performance tuning, Maven, Hibernate, Java J2Ee Developer, MySQL, Integration testing, splunk, JPA]"
JAVA,"[Core Java Development, Microservices, J2Ee Development, OOPS, Java, Development, J2Ee, Java Development]","JAVA [Core Java Development, Microservices, J2Ee Development, OOPS, Java, Development, J2Ee, Java Development]"
JAVA,"[Core Java, Hibernate, Spring, Microservices, Java, OOPS, Struts, J2EE]","JAVA [Core Java, Hibernate, Spring, Microservices, Java, OOPS, Struts, J2EE]"
JAVA,"[SAN, Maven, Hibernate, Core Java, Db2, Java J2Ee Developer, SOC, Information technology]","JAVA [SAN, Maven, Hibernate, Core Java, Db2, Java J2Ee Developer, SOC, Information technology]"
JAVA,"[SAN, Maven, Hibernate, Core Java, Db2, Java J2Ee Developer, SOC, Information technology]","JAVA [SAN, Maven, Hibernate, Core Java, Db2, Java J2Ee Developer, SOC, Information technology]"
JAVA,"[Java, Kafka, Spring Boot, Microservices, Java Spring Boot, Ci Cd Pipeline, java backend, java j2ee]","JAVA [Java, Kafka, Spring Boot, Microservices, Java Spring Boot, Ci Cd Pipeline, java backend, java j2ee]"
JAVA,"[Java, AWS, Angular, Api Integration, Full Stack, J2Ee, Spring Boot, Java Fullstack]","JAVA [Java, AWS, Angular, Api Integration, Full Stack, J2Ee, Spring Boot, Java Fullstack]"
JAVA,"[HTML, Css And Javascript, java developer, Java Frameworks, Angular Framework, Java, Development, CSS]","JAVA [HTML, Css And Javascript, java developer, Java Frameworks, Angular Framework, Java, Development, CSS]"
JAVA,"[Kafka, Spring Boot, Java, Hibernate, NoSQL, J2EE, Core java, Spring]","JAVA [Kafka, Spring Boot, Java, Hibernate, NoSQL, J2EE, Core java, Spring]"
JAVA,"[Spring Boot, Angular, J2Ee, Stack, Boot, Spring, Java, Bootstrap]","JAVA [Spring Boot, Angular, J2Ee, Stack, Boot, Spring, Java, Bootstrap]"
JAVA,"[C++, hibernate, spring boot, java, j2ee, RDS, CloudSQL, Azure]","JAVA [C++, hibernate, spring boot, java, j2ee, RDS, CloudSQL, Azure]"
JAVA,"[Angularjs, Spring Boot, Core Java Development, React.Js, Boot, Java, Development, Stack]","JAVA [Angularjs, Spring Boot, Core Java Development, React.Js, Boot, Java, Development, Stack]"
JAVA,"[Java, Rest, Spring Boot, Angular, Java Fullstack, AWS, Microservices, azure]","JAVA [Java, Rest, Spring Boot, Angular, Java Fullstack, AWS, Microservices, azure]"
JAVA,"[Java, Cloud, Spring Boot, Rest Api Services, Hibernate, Bootstrap, Pls, API]","JAVA [Java, Cloud, Spring Boot, Rest Api Services, Hibernate, Bootstrap, Pls, API]"
JAVA,"[Data migration, Data management, Database design, Access management, Consulting, Agile, Healthcare, Application development]","JAVA [Data migration, Data management, Database design, Access management, Consulting, Agile, Healthcare, Application development]"
JAVA,"[Java, CSS, Javascript, HTML, Angular, Development, Stack, Full Stack]","JAVA [Java, CSS, Javascript, HTML, Angular, Development, Stack, Full Stack]"
JAVA,"[Java, Multithreading, Spring Boot, Microservices, NoSQL, Data Structures And Algorithms, SQL, Data structures]","JAVA [Java, Multithreading, Spring Boot, Microservices, NoSQL, Data Structures And Algorithms, SQL, Data structures]"
JAVA,"[java, Hibernate, J2Ee, Spring Boot, Microservices, Senior, Software, Spring]","JAVA [java, Hibernate, J2Ee, Spring Boot, Microservices, Senior, Software, Spring]"
JAVA,"[Java, Java Developer, Hibernate, CSS, Relational Databases, JavaScript, Struts, J2EE]","JAVA [Java, Java Developer, Hibernate, CSS, Relational Databases, JavaScript, Struts, J2EE]"
JAVA,"[Multithreading, Java8, Webservice Development, DB transaction, Java Programming, Core java, Development, Java Development]","JAVA [Multithreading, Java8, Webservice Development, DB transaction, Java Programming, Core java, Development, Java Development]"
JAVA,"[Core Java, Hibernate, Spring boot, fullstack development, CI/CD, J2EE, Spring, Spring Data]","JAVA [Core Java, Hibernate, Spring boot, fullstack development, CI/CD, J2EE, Spring, Spring Data]"
JAVA,"[spring boot, Spring mvc, Multithreading, Java J2Ee Developer, MySQL, query, JPA, SQL]","JAVA [spring boot, Spring mvc, Multithreading, Java J2Ee Developer, MySQL, query, JPA, SQL]"
JAVA,"[Technical Architecture, Java Servlets, Java, Angularjs, Java Web Services, Design Architecture, Architectural Design, J2Ee]","JAVA [Technical Architecture, Java Servlets, Java, Angularjs, Java Web Services, Design Architecture, Architectural Design, J2Ee]"
JAVA,"[Unix, Web application development, Linux, Java J2Ee Developer, Analytical, Javascript, Healthcare, HTML]","JAVA [Unix, Web application development, Linux, Java J2Ee Developer, Analytical, Javascript, Healthcare, HTML]"
JAVA,"[Oracle Database, Java Programming, SQL Queries, PLSQL, Spring Boot, Stack, Oracle, Full Stack]","JAVA [Oracle Database, Java Programming, SQL Queries, PLSQL, Spring Boot, Stack, Oracle, Full Stack]"
JAVA,"[spring boot, Hibernate, Core Java, CSS, jQuery, JSTL, JSP, Healthcare]","JAVA [spring boot, Hibernate, Core Java, CSS, jQuery, JSTL, JSP, Healthcare]"
JAVA,"[spring boot, Agile scrum, Postgresql, MySQL, Javascript, MongoDB, angularjs, SDLC]","JAVA [spring boot, Agile scrum, Postgresql, MySQL, Javascript, MongoDB, angularjs, SDLC]"
JAVA,"[Java, Hibernate, Grails, ui development, CSS, Eclipse, HTML, Rest Api]","JAVA [Java, Hibernate, Grails, ui development, CSS, Eclipse, HTML, Rest Api]"
JAVA,"[Java Development, Java Fullstack, Backend Development, Java, Development, Stack, Backend, Full Stack]","JAVA [Java Development, Java Fullstack, Backend Development, Java, Development, Stack, Backend, Full Stack]"
JAVA,"[Java, React, Hibernate, CSS, GIT, restful API, Javascript, Spring Boot]","JAVA [Java, React, Hibernate, CSS, GIT, restful API, Javascript, Spring Boot]"
JAVA,"[java, TypeScript, Jenkins, Docker, Mockito, Java Full Stack Developer, Object Oriented Programming, Vuejs]","JAVA [java, TypeScript, Jenkins, Docker, Mockito, Java Full Stack Developer, Object Oriented Programming, Vuejs]"
JAVA,"[Spring Boot, Core Java Development, Angularjs, Kubernates, Nextjs, Gcp Cloud, Core, Java]","JAVA [Spring Boot, Core Java Development, Angularjs, Kubernates, Nextjs, Gcp Cloud, Core, Java]"
JAVA,"[Full Stack, Java Fullstack, Angular, Development, Stack, Java]","JAVA [Full Stack, Java Fullstack, Angular, Development, Stack, Java]"
JAVA,"[Java, Angular8, Spring Boot, java fullstack, Angular, Microservices, core java, Core]","JAVA [Java, Angular8, Spring Boot, java fullstack, Angular, Microservices, core java, Core]"
JAVA,"[Java, Core Java, Springboot, Angular, Microservices, Core, Spring Boot, C2h]","JAVA [Java, Core Java, Springboot, Angular, Microservices, Core, Spring Boot, C2h]"
