profile,tech_stack,tobeclusteredcolumn,cluster
JAVA,"[JMS, Hibernate, Core Java, jQuery, JSP, Javascript, Struts, EJB]","JAVA [JMS, Hibernate, Core Java, jQuery, JSP, Javascript, Struts, EJB]",2
JAVA,"[assembly language, Six Sigma, java, JavaScript, Real Time Operating Systems, .NET, HTML, Oracle]","JAVA [assembly language, Six Sigma, java, JavaScript, Real Time Operating Systems, .NET, HTML, Oracle]",3
JAVA,"[com, rest, interfaces, be, c, solutions, android, good communication skill]","JAVA [com, rest, interfaces, be, c, solutions, android, good communication skill]",3
JAVA,"[Computer science, English, NoSQL, java, Architecture, Analytical, Cassandra, Hadoop]","JAVA [Computer science, English, NoSQL, java, Architecture, Analytical, Cassandra, Hadoop]",2
JAVA,"[Product management, Maven, Backend, GIT, Coding, Debugging, Schema, Unit testing]","JAVA [Product management, Maven, Backend, GIT, Coding, Debugging, Schema, Unit testing]",3
JAVA,"[Java, Software Development, C + +, Mca, It, c, software, development]","JAVA [Java, Software Development, C + +, Mca, It, c, software, development]",2
JAVA,"[assembly language, .Net Developer, JavaScript, .NET, HTML, Oracle, SQL, java development]","JAVA [assembly language, .Net Developer, JavaScript, .NET, HTML, Oracle, SQL, java development]",2
JAVA,"[Java, Angular, SQL, Restful Web services, software development, Design Patterns, RxJs, J2EE]","JAVA [Java, Angular, SQL, Restful Web services, software development, Design Patterns, RxJs, J2EE]",2
JAVA,"[Java Programming, Angular Framework, sql queries, Java Development, data structures, SQL Coding, Java Coding, Sql Knowledge]","JAVA [Java Programming, Angular Framework, sql queries, Java Development, data structures, SQL Coding, Java Coding, Sql Knowledge]",2
JAVA,"[rest, core java, Python, react, aws, Angular, Java, Software]","JAVA [rest, core java, Python, react, aws, Angular, Java, Software]",2
JAVA,"[SAN, Db2, Coding, Analytical, Genetics, Wellness, Troubleshooting, Operations]","JAVA [SAN, Db2, Coding, Analytical, Genetics, Wellness, Troubleshooting, Operations]",3
JAVA,"[C Coding, Java, Linux, Unix, Coding, C, Senior, Software]","JAVA [C Coding, Java, Linux, Unix, Coding, C, Senior, Software]",2
JAVA,"[Java, Kafka, Spring Boot, Microservices, Senior, Spring, Development, Boot]","JAVA [Java, Kafka, Spring Boot, Microservices, Senior, Spring, Development, Boot]",2
JAVA,"[Java Spring Boot, Java Programming, Git Version Control, Rest Api Development, Control, Senior, API, Version control]","JAVA [Java Spring Boot, Java Programming, Git Version Control, Rest Api Development, Control, Senior, API, Version control]",2
JAVA,"[Java, Spring Boot, Spring Security, Web Api, web services, Design Patterns, Oops, Design]","JAVA [Java, Spring Boot, Spring Security, Web Api, web services, Design Patterns, Oops, Design]",2
JAVA,"[postgresql, web services, java frameworks, spring, mysql, Hiring, Framework, Web technologies]","JAVA [postgresql, web services, java frameworks, spring, mysql, Hiring, Framework, Web technologies]",2
JAVA,"[Cloud Services, Design Patterns, Core java, Microservices, Data Structures And Algorithms, Collection Framework, Spring Boot, Development]","JAVA [Cloud Services, Design Patterns, Core java, Microservices, Data Structures And Algorithms, Collection Framework, Spring Boot, Development]",2
JAVA,"[Java, Javascript, Spring Boot, Hibernate, Spring Mvc, Rest Api Services, API, Bootstrap]","JAVA [Java, Javascript, Spring Boot, Hibernate, Spring Mvc, Rest Api Services, API, Bootstrap]",2
JAVA,"[Algorithms, Design Patterns, Data Structures, core java, Microservices, OOPS, Exception Handling, Collections]","JAVA [Algorithms, Design Patterns, Data Structures, core java, Microservices, OOPS, Exception Handling, Collections]",2
JAVA,"[Java, MySQL, Spring Boot, Rest Api, Jenkins, JMS, CI/CD pipelines, Docker]","JAVA [Java, MySQL, Spring Boot, Rest Api, Jenkins, JMS, CI/CD pipelines, Docker]",2
JAVA,"[Backend, jQuery, Front end, XML, Analytical, MySQL, HTML, MongoDB]","JAVA [Backend, jQuery, Front end, XML, Analytical, MySQL, HTML, MongoDB]",3
JAVA,"[java, algorithms, junit, NoSQL Cassandra, nosql, sql, gradle, Elastic]","JAVA [java, algorithms, junit, NoSQL Cassandra, nosql, sql, gradle, Elastic]",2
JAVA,"[Core Java, Data Structures, OOPS, Algorithm, Microservices, Desing Pattern, Exception Handling, Collections]","JAVA [Core Java, Data Structures, OOPS, Algorithm, Microservices, Desing Pattern, Exception Handling, Collections]",2
JAVA,"[Designing And Developing, microservices, Product Development, java, Java Architecture, Hibernate, Spring Boot, J2Ee]","JAVA [Designing And Developing, microservices, Product Development, java, Java Architecture, Hibernate, Spring Boot, J2Ee]",2
JAVA,"[Java, Advance Java Script, J2Ee, Spring, SQL, Hibernate, Spring Boot, Scripting]","JAVA [Java, Advance Java Script, J2Ee, Spring, SQL, Hibernate, Spring Boot, Scripting]",2
JAVA,"[Web services, jQuery, Linux, Coding, Eclipse, MySQL, Shell scripting, Debugging]","JAVA [Web services, jQuery, Linux, Coding, Eclipse, MySQL, Shell scripting, Debugging]",3
JAVA,"[java, Angularjs, CSS, hibernet, react, Spring Boot, HTML, Java Fullstack]","JAVA [java, Angularjs, CSS, hibernet, react, Spring Boot, HTML, Java Fullstack]",2
JAVA,"[Microservices, Java, Spring Boot, Bootstrap, Spring, Full Stack, Development, Boot]","JAVA [Microservices, Java, Spring Boot, Bootstrap, Spring, Full Stack, Development, Boot]",2
JAVA,"[Hibernate, Core Java, XML, Eclipse, J2Ee, Application development, JSON, MVC]","JAVA [Hibernate, Core Java, XML, Eclipse, J2Ee, Application development, JSON, MVC]",2
JAVA,"[Computer science, Java J2Ee Developer, OOAD, Eclipse, Analytical, Consulting, Siemens, JDBC]","JAVA [Computer science, Java J2Ee Developer, OOAD, Eclipse, Analytical, Consulting, Siemens, JDBC]",2
JAVA,"[CSS, Web technologies, JSP, Javascript, Programming, HTML, bootstrap, Java]","JAVA [CSS, Web technologies, JSP, Javascript, Programming, HTML, bootstrap, Java]",2
JAVA,"[spring, Java, Hibernate, Spring Mvc, JSP Servlets, J2ee, Spring Boot, Restful]","JAVA [spring, Java, Hibernate, Spring Mvc, JSP Servlets, J2ee, Spring Boot, Restful]",2
JAVA,"[spring boot, Hibernate, Core Java, Multithreading, spring security, Web services, JDBC, JPA]","JAVA [spring boot, Hibernate, Core Java, Multithreading, spring security, Web services, JDBC, JPA]",2
JAVA,"[Maven, Hibernate, Core Java, Version control, Web services, Control system, Javascript, CMMI]","JAVA [Maven, Hibernate, Core Java, Version control, Web services, Control system, Javascript, CMMI]",2
JAVA,"[Performance tuning, Core Java, MySQL, Agile, J2Ee, Asset management, Oracle, Apache]","JAVA [Performance tuning, Core Java, MySQL, Agile, J2Ee, Asset management, Oracle, Apache]",2
JAVA,"[Java, Plsql Programming, J2Ee, Spring Boot, Microservices, Program, Development, Boot]","JAVA [Java, Plsql Programming, J2Ee, Spring Boot, Microservices, Program, Development, Boot]",2
JAVA,"[Java, Spring Mvc, J2Ee, AWS, Microservices, Hibernate, Spring Boot, MVC]","JAVA [Java, Spring Mvc, J2Ee, AWS, Microservices, Hibernate, Spring Boot, MVC]",2
JAVA,"[spring, Hibernate, java, Microservices, J2Ee, SQL, End, Development]","JAVA [spring, Hibernate, java, Microservices, J2Ee, SQL, End, Development]",2
JAVA,"[Hibernate, Junior Staff, cassandra, Financial inclusion, Java J2Ee Developer, MySQL, Architectural design, Data structures]","JAVA [Hibernate, Junior Staff, cassandra, Financial inclusion, Java J2Ee Developer, MySQL, Architectural design, Data structures]",2
JAVA,"[Performance tuning, Core Java, MySQL, Agile, J2Ee, Asset management, Oracle, Apache]","JAVA [Performance tuning, Core Java, MySQL, Agile, J2Ee, Asset management, Oracle, Apache]",2
JAVA,"[kubernetes, css, web services, java development, sonar, hibernate, microservices, docker]","JAVA [kubernetes, css, web services, java development, sonar, hibernate, microservices, docker]",2
JAVA,"[spring, unix scripting, Hibernate, web services, j2ee, Spring Boot, core java, microservices]","JAVA [spring, unix scripting, Hibernate, web services, j2ee, Spring Boot, core java, microservices]",2
JAVA,"[JMS, spring boot, Architecture, Consulting, Commerce, Agile methodology, J2Ee, Spring]","JAVA [JMS, spring boot, Architecture, Consulting, Commerce, Agile methodology, J2Ee, Spring]",2
JAVA,"[Hibernate, Core Java, XML, Eclipse, J2Ee, Application development, JSON, MVC]","JAVA [Hibernate, Core Java, XML, Eclipse, J2Ee, Application development, JSON, MVC]",2
JAVA,"[Computer science, jQuery, Front end, Version control, Control system, Javascript, J2Ee, SQL]","JAVA [Computer science, jQuery, Front end, Version control, Control system, Javascript, J2Ee, SQL]",3
JAVA,"[Hibernate, cassandra, Financial inclusion, Java J2Ee Developer, MySQL, Architectural design, Data structures, Middleware]","JAVA [Hibernate, cassandra, Financial inclusion, Java J2Ee Developer, MySQL, Architectural design, Data structures, Middleware]",2
JAVA,"[Unix, Computer science, Core Java, Linux, MySQL, J2Ee, MongoDB, Oracle]","JAVA [Unix, Computer science, Core Java, Linux, MySQL, J2Ee, MongoDB, Oracle]",2
JAVA,"[Hibernate, JSP, XML, Servlet, Springs, Unix, Linux, Struts]","JAVA [Hibernate, JSP, XML, Servlet, Springs, Unix, Linux, Struts]",3
JAVA,"[Java, GCP/Google Cloud, Spring Boot, AWS, Microservices, Coding, JSP, Cloud]","JAVA [Java, GCP/Google Cloud, Spring Boot, AWS, Microservices, Coding, JSP, Cloud]",2
JAVA,"[spring boot, Core Java, CSS, GIT, Cloud, Javascript, HTML, SQL]","JAVA [spring boot, Core Java, CSS, GIT, Cloud, Javascript, HTML, SQL]",2
JAVA,"[spring, java, AWS, Aws Cloud, Senior, Cloud, Development]","JAVA [spring, java, AWS, Aws Cloud, Senior, Cloud, Development]",2
JAVA,"[Maven, Hibernate, java, Spring Boot, mysql, Bootstrap, Development, Boot]","JAVA [Maven, Hibernate, java, Spring Boot, mysql, Bootstrap, Development, Boot]",2
JAVA,"[Java, angular, Microservices, Spring Boot, MongoDB, Stack, Boot, Spring]","JAVA [Java, angular, Microservices, Spring Boot, MongoDB, Stack, Boot, Spring]",2
JAVA,"[Java, angular, Hibernate, Java8, kafka, hibernate, Spring, microservices]","JAVA [Java, angular, Hibernate, Java8, kafka, hibernate, Spring, microservices]",2
JAVA,"[Java, Spring Boot, React.Js, Spring Mvc, Microservices, Boot, Development, MVC]","JAVA [Java, Spring Boot, React.Js, Spring Mvc, Microservices, Boot, Development, MVC]",2
JAVA,"[Java, Hibernate, J2Ee, Spring Boot, Collection Framework, Spring Mvc, Multithreading, Design Patterns]","JAVA [Java, Hibernate, J2Ee, Spring Boot, Collection Framework, Spring Mvc, Multithreading, Design Patterns]",2
JAVA,"[Computer science, Coding, Architectural design, Manager Technology, UPS, Mathematics, Management, Statistics]","JAVA [Computer science, Coding, Architectural design, Manager Technology, UPS, Mathematics, Management, Statistics]",3
JAVA,"[Java, rest, python, Azure, web services, javascript, product design, Software Development]","JAVA [Java, rest, python, Azure, web services, javascript, product design, Software Development]",2
JAVA,"[Backend, Linux, Load testing, JBoss, GCP, Performance testing, Packaging, Metrology]","JAVA [Backend, Linux, Load testing, JBoss, GCP, Performance testing, Packaging, Metrology]",3
JAVA,"[Java Spring Boot, Design Principles, rest api, Azure Cloud, MySQL, AWS, Microservices, Java Development]","JAVA [Java Spring Boot, Design Principles, rest api, Azure Cloud, MySQL, AWS, Microservices, Java Development]",2
JAVA,"[Spring boot, Web Services, Java 8, Full Stack Java, System, Java Fullstack, Full Stack, Development]","JAVA [Spring boot, Web Services, Java 8, Full Stack Java, System, Java Fullstack, Full Stack, Development]",2
JAVA,"[Oracle RDBMS, Java 21, MongoDB, Spring Framework, Registration, Db, Framework, Java]","JAVA [Oracle RDBMS, Java 21, MongoDB, Spring Framework, Registration, Db, Framework, Java]",2
JAVA,"[Java Spring Boot, Apache Camel, Grpc, Java 8, Development, Java, Boot, Spring]","JAVA [Java Spring Boot, Apache Camel, Grpc, Java 8, Development, Java, Boot, Spring]",2
JAVA,"[SAN, Performance tuning, Web services, Coding, Database design, Enterprise applications, Agile, JDBC]","JAVA [SAN, Performance tuning, Web services, Coding, Database design, Enterprise applications, Agile, JDBC]",3
JAVA,"[Front end, Postgresql, MySQL, Continuous improvement, Cosmos, ARM, Information technology, SQL]","JAVA [Front end, Postgresql, MySQL, Continuous improvement, Cosmos, ARM, Information technology, SQL]",3
JAVA,"[Core Java, Cloud Services, J2Ee, Sonarqube, Microservices, Java, Development, Cloud]","JAVA [Core Java, Cloud Services, J2Ee, Sonarqube, Microservices, Java, Development, Cloud]",2
JAVA,"[Java, Full Stack, Html/Css, Backend, Java Development, Node.Js, Spring Boot, Java Fullstack]","JAVA [Java, Full Stack, Html/Css, Backend, Java Development, Node.Js, Spring Boot, Java Fullstack]",2
JAVA,"[Struts2 framework, Java, coding, technical solutions, technical support, software development, web applications, Development]","JAVA [Struts2 framework, Java, coding, technical solutions, technical support, software development, web applications, Development]",2
JAVA,"[Unix, Hibernate, Db2, XML, JSP, Struts, J2Ee, Windows]","JAVA [Unix, Hibernate, Db2, XML, JSP, Struts, J2Ee, Windows]",2
JAVA,"[RabbitMQ, Java, Github, Kafka, Application development, Maven, Docker, OpenShift]","JAVA [RabbitMQ, Java, Github, Kafka, Application development, Maven, Docker, OpenShift]",2
JAVA,"[java, sqs, kafka, microservices, Software, Amazon Sqs, SR]","JAVA [java, sqs, kafka, microservices, Software, Amazon Sqs, SR]",2
JAVA,"[Hibernate, jQuery, Db2, XML, Project management, Javascript, J2Ee, HTML]","JAVA [Hibernate, jQuery, Db2, XML, Project management, Javascript, J2Ee, HTML]",2
JAVA,"[Software design, Linux, Enterprise applications, TDD, Java J2Ee Developer, Agile, SNMP, Software Architect]","JAVA [Software design, Linux, Enterprise applications, TDD, Java J2Ee Developer, Agile, SNMP, Software Architect]",2
JAVA,"[webservices, JBoss, Oracle Database, java, Multithreading, HLD, Hibernate, Architecture]","JAVA [webservices, JBoss, Oracle Database, java, Multithreading, HLD, Hibernate, Architecture]",2
JAVA,"[Hibernate, Web technologies, XML, JSP, Java Software Developer, JSON, Spring, Development]","JAVA [Hibernate, Web technologies, XML, JSP, Java Software Developer, JSON, Spring, Development]",2
JAVA,"[assembly language, ', C, HTML, it, SQL, Six Sigma, PMP]","JAVA [assembly language, ', C, HTML, it, SQL, Six Sigma, PMP]",3
JAVA,"[Java, software development, JSP, Debugging, J2EE, agile development, SQL, Java Developer]","JAVA [Java, software development, JSP, Debugging, J2EE, agile development, SQL, Java Developer]",2
JAVA,"[Java, Maven, Eclipse Link, Oracle SQL, JavaServer Pages, Oracle PL/SQL Programming, J2EE, Java Database Connectivity]","JAVA [Java, Maven, Eclipse Link, Oracle SQL, JavaServer Pages, Oracle PL/SQL Programming, J2EE, Java Database Connectivity]",2
JAVA,"[Production support, Db2, RDBMS, XML, MySQL, Agile, PLSQL, Troubleshooting]","JAVA [Production support, Db2, RDBMS, XML, MySQL, Agile, PLSQL, Troubleshooting]",3
JAVA,"[Java Development, Apache Camel, Spring Boot, Boot, Java, Development, Apache, Spring]","JAVA [Java Development, Apache Camel, Spring Boot, Boot, Java, Development, Apache, Spring]",2
JAVA,"[Java Developer, Hibernate, Java Development, Struts, Spring Boot, senior, spring, java]","JAVA [Java Developer, Hibernate, Java Development, Struts, Spring Boot, senior, spring, java]",2
JAVA,"[Java, Full Stack, Spring Boot, Java Fullstack, Angularjs, Hibernate, J2Ee, Spring]","JAVA [Java, Full Stack, Spring Boot, Java Fullstack, Angularjs, Hibernate, J2Ee, Spring]",2
JAVA,"[Java, J2EE Technologies, Spring Boot, HTML, Eclipse IDE, JIRA, SOAP, Rest]","JAVA [Java, J2EE Technologies, Spring Boot, HTML, Eclipse IDE, JIRA, SOAP, Rest]",2
JAVA,"[Kafka, Java 8, Angular, Core Java, Spring boot, Java Fullstack, Spring, Microservices]","JAVA [Kafka, Java 8, Angular, Core Java, Spring boot, Java Fullstack, Spring, Microservices]",2
JAVA,"[Java, Java Architecture, J2Ee, Architecture]","JAVA [Java, Java Architecture, J2Ee, Architecture]",2
JAVA,"[Java, Azure, framework, Spring, Core Java, Microservices, Development, For Java]","JAVA [Java, Azure, framework, Spring, Core Java, Microservices, Development, For Java]",2
JAVA,"[Postgre Sql, Spring Boot, OOPS Concept, Java 8, Angular Or React Js, Jenkins, API Test, Microservices Architecture]","JAVA [Postgre Sql, Spring Boot, OOPS Concept, Java 8, Angular Or React Js, Jenkins, API Test, Microservices Architecture]",2
